,REVENUE,HWT_SUBSCRIBER,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CUSTOMER_SERVICE_TICKETS_CNT,PRODUCT_CATEGORIES_VIEWED,SITE_VISIT_TIME_PER_VISIT_AVG,MOBILE_NUMBER,MEALS_CANCEL_BEFORE_NOON,MEALS_CANCEL_AFTER_NOON,SPECIFIED_TASTE_AND_PREFERENCES,PC_LOGINS_CNT,MOBILE_LOGINS_CNT,WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT,ORDERS_DELIVERED_BEFORE_DELIVERY_CNT,ORDERS_DELIVERED_AFTER_DELIVERY_CNT,PACKAGE_ROOM_AT_CUSTOMER,FRIDGE_LOCKER_IN_PACKAGE_ROOM,PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE,SECONDS_WATCHING_PREP_VID_AVG,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED_CNT,MEAL_RATING_MEDIAN,SITE_CLICKS_PER_VISIT_AVG,PHOTOS_VIEWED_COUNT,missing_FAMILY_NAME,fe_MEAL_CHOICE_SPECIFICITY,fe_SITE_CLICK_RATE,fe_SUBSCRIPTIONS_SYNERGY,flag_WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT_lo,fe_CUSTOMER_COMPANY,fe_CUSTOMER_DOMAIN
99,1260.0,1,Daughter of the Dusk,daughter.of.the.dusk@gmail.com,Daughter,of the Dusk,35,5,4,1,85.0,1,0,0,1,5,2,1,0,2,0,0,70.0,88.2,2,0,3,12,0,0,0.14285714285714285,0.1411764705882353,1,1,gmail,personal_domain
100,1330.0,1,Deana Hardyng,deana.hardyng@jpmorgan.com,Deana,Hardyng,38,6,5,4,57.2,1,1,0,1,6,1,8,0,9,0,0,90.0,157.3,4,0,2,15,0,0,0.15789473684210525,0.26223776223776224,1,1,jpmorgan,professional_domain
101,800.0,1,Delena Florent,delena.florent@protonmail.com,Delena,Florent,14,6,12,2,47.08,1,0,0,1,5,1,10,3,6,0,0,70.0,74.7,2,0,2,17,0,0,0.42857142857142855,0.36108751062022093,1,1,protonmail,personal_domain
102,6150.0,1,Desmond Redwyne,desmond.redwyne@protonmail.com,Desmond,Redwyne,157,7,10,10,116.91,1,0,0,1,6,1,2,0,0,0,0,70.0,196.6,4,1,4,11,754,0,0.044585987261146494,0.09408947053288855,1,1,protonmail,personal_domain
103,1080.0,1,Devan Seaworth,devan.seaworth@gmail.com,Devan,Seaworth,12,4,11,4,83.77,1,1,0,1,5,2,0,0,15,1,1,80.0,112.6,3,0,3,11,0,0,0.3333333333333333,0.1313119255103259,1,1,gmail,personal_domain
104,1800.0,1,Dickon Manwoody,dickon.manwoody@protonmail.com,Dickon,Manwoody,166,8,4,10,90.37,1,5,2,1,5,1,31,0,2,1,1,70.0,171.4,5,1,3,12,0,0,0.04819277108433735,0.1327874294566781,0,0,protonmail,personal_domain
105,1885.0,1,Dirk,dirk@protonmail.com,Dirk,Dirk,50,6,8,4,59.5,1,0,0,1,6,2,0,0,3,1,1,90.0,133.7,3,1,3,12,0,0,0.12,0.20168067226890757,1,1,protonmail,personal_domain
106,520.0,1,Donel Greyjoy,donel.greyjoy@verizon.com,Donel,Greyjoy,16,4,12,6,42.3,1,2,1,0,5,2,6,3,3,0,0,70.0,72.9,3,0,1,17,0,0,0.25,0.40189125295508277,1,1,verizon,professional_domain
107,1300.0,1,Donnel Haigh,donnel.haigh@cisco.com,Donnel,Haigh,41,6,4,2,78.3,1,0,0,1,6,1,48,0,1,0,0,80.0,86.4,3,0,2,18,0,0,0.14634146341463414,0.22988505747126436,0,0,cisco,professional_domain
108,6228.0,1,Donnor Stark,donnor.stark@aol.com,Donnor,Stark,301,6,6,6,172.0,1,0,0,1,6,2,6,1,0,1,0,90.0,264.9,8,1,4,10,1110,0,0.019933554817275746,0.05813953488372093,1,1,aol,junk_domain
109,1140.0,1,Dontos Hollard,dontos.hollard@caterpillar.com,Dontos,Hollard,51,4,2,3,82.46,1,2,0,1,5,2,6,5,2,0,0,70.0,103.9,4,0,2,15,0,0,0.0784313725490196,0.1819063788503517,1,1,caterpillar,professional_domain
110,1220.0,1,Doreah,doreah@protonmail.com,Doreah,Doreah,45,4,4,2,101.19,1,2,0,0,5,2,14,2,4,1,0,70.0,90.0,3,0,2,18,31,0,0.08888888888888889,0.17788319003854136,1,1,protonmail,personal_domain
111,2080.0,1,Dornish Dilly,dornish.dilly@yahoo.com,Dornish,Dilly,55,9,6,4,142.07,1,4,0,1,6,2,7,0,1,0,0,90.0,198.2,4,1,3,14,242,0,0.16363636363636364,0.09854297177447738,1,1,yahoo,personal_domain
112,2130.0,1,Dorren Stark,dorren.stark@chevron.com,Dorren,Stark,88,5,8,4,88.17,1,1,0,1,5,1,7,0,3,1,0,80.0,177.5,5,1,3,13,137,0,0.056818181818181816,0.14744244073948054,1,1,chevron,professional_domain
113,1730.0,1,Draqaz,draqaz@mcdonalds.com,Draqaz,Draqaz,57,6,7,5,117.46,1,1,0,1,5,1,0,4,4,0,0,90.0,142.2,5,1,3,14,0,0,0.10526315789473684,0.11918951132300358,1,1,mcdonalds,professional_domain
114,1790.0,1,Drennan,drennan@amex.com,Drennan,Drennan,68,6,7,9,91.5,1,0,0,0,6,1,12,0,0,0,0,90.0,134.9,4,0,3,15,108,0,0.08823529411764706,0.16393442622950818,1,1,amex,professional_domain
115,1900.0,1,Duram Bar Emmon,duram.bar.emmon@merck.com,Duram,Bar Emmon,79,2,7,5,75.87,1,1,0,1,6,2,15,2,0,0,0,90.0,150.0,4,0,3,12,210,0,0.02531645569620253,0.15816528272044286,0,0,merck,professional_domain
116,550.0,1,Ebben,ebben@protonmail.com,Ebben,Ebben,16,2,11,7,111.4,1,0,1,0,5,2,45,0,0,1,0,70.0,108.6,3,0,3,11,0,0,0.125,0.09874326750448832,0,0,protonmail,personal_domain
117,1774.0,1,Eddard Stark,eddard.stark@passport.com,Eddard,Stark,72,6,7,8,111.16,1,3,0,1,5,1,13,0,0,0,0,80.0,135.6,4,1,3,12,0,0,0.08333333333333333,0.10795250089960418,1,1,passport,junk_domain
118,3327.0,1,Edderion Stark,edderion.stark@protonmail.com,Edderion,Stark,85,4,7,5,78.76,1,2,0,1,5,2,34,8,2,1,0,70.0,278.7,6,2,5,8,23,0,0.047058823529411764,0.1015744032503809,0,0,protonmail,personal_domain
119,2550.0,1,Edmund Ambrose,edmund.ambrose@dupont.com,Edmund,Ambrose,105,4,6,10,105.68,1,8,0,1,6,1,0,1,5,1,0,70.0,143.7,4,1,3,12,0,0,0.0380952380952381,0.11355034065102194,1,1,dupont,professional_domain
120,550.0,1,Edmyn Tully,edmyn.tully@gmail.com,Edmyn,Tully,16,4,12,10,44.36,1,0,0,0,5,1,0,0,0,0,0,80.0,79.6,3,0,1,16,0,0,0.25,0.3606853020739405,1,1,gmail,personal_domain
121,650.0,1,Edric Storm,edric.storm@gmail.com,Edric,Storm,15,7,11,8,128.05,1,2,0,1,6,2,1,0,7,0,0,80.0,158.8,4,0,1,17,0,0,0.4666666666666667,0.13276064037485355,1,1,gmail,personal_domain
122,1837.5,1,Edwyn Stark,edwyn.stark@boeing.com,Edwyn,Stark,12,1,12,3,53.2,1,1,0,1,6,1,22,0,5,0,0,90.0,87.5,3,0,2,17,0,0,0.08333333333333333,0.31954887218045114,0,0,boeing,professional_domain
123,3526.5,1,Eggon,eggon@gmail.com,Eggon,Eggon,102,4,10,10,108.78,1,5,0,1,5,1,3,1,0,0,0,70.0,287.2,7,1,3,13,337,0,0.0392156862745098,0.11950726236440522,1,1,gmail,personal_domain
124,4750.0,1,Eglantine,eglantine@cocacola.com,Eglantine,Eglantine,155,6,8,7,120.78,1,4,0,1,6,2,0,4,0,1,0,90.0,227.6,5,2,4,9,554,0,0.03870967741935484,0.07451564828614009,1,1,cocacola,professional_domain
125,1150.0,1,Elbert Arryn,elbert.arryn@unitedtech.com,Elbert,Arryn,78,3,4,9,68.5,1,2,0,1,5,2,12,9,1,0,0,80.0,154.0,5,0,2,15,0,0,0.038461538461538464,0.21897810218978103,1,1,unitedtech,professional_domain
126,1299.0,1,Elinor Tyrell,elinor.tyrell@yahoo.com,Elinor,Tyrell,39,2,5,7,61.2,1,0,0,1,6,2,36,0,5,0,0,70.0,177.4,6,2,3,13,0,0,0.05128205128205128,0.21241830065359477,0,0,yahoo,personal_domain
127,3000.0,1,Elwood,elwood@apple.com,Elwood,Elwood,56,4,7,5,118.64,1,2,0,0,6,2,8,0,1,0,0,90.0,161.1,4,0,4,10,0,0,0.07142857142857142,0.08428860418071477,1,1,apple,professional_domain
128,890.0,1,Elza,elza@verizon.com,Elza,Elza,14,9,11,10,50.8,1,4,0,0,5,2,2,0,2,0,0,80.0,136.1,4,0,2,16,0,0,0.6428571428571429,0.31496062992125984,1,1,verizon,professional_domain
129,1979.0,1,Endrew Tarth,endrew.tarth@ibm.com,Endrew,Tarth,55,3,7,2,179.71,1,1,0,1,5,2,2,0,3,1,0,70.0,172.4,5,1,3,15,359,0,0.05454545454545454,0.08346780924823326,1,1,ibm,professional_domain
130,1255.0,1,Eustace Hunter,eustace.hunter@gmail.com,Eustace,Hunter,32,6,7,9,57.73,1,1,1,0,5,2,2,8,4,1,1,90.0,90.2,4,0,2,15,75,0,0.1875,0.2598302442404296,1,1,gmail,personal_domain
131,1662.5,1,Eustace Osgrey,eustace.osgrey@passport.com,Eustace,Osgrey,14,1,11,4,112.15,1,2,0,1,6,2,14,3,3,1,0,80.0,169.9,5,0,3,13,0,0,0.07142857142857142,0.11591618368256798,1,1,passport,junk_domain
132,1730.0,1,Falia Flowers,falia.flowers@gmail.com,Falia,Flowers,60,8,9,2,210.73999999999998,1,1,1,0,6,2,9,8,1,1,1,80.0,140.5,4,1,3,11,163,0,0.13333333333333333,0.05219702002467496,1,1,gmail,personal_domain
133,1325.0,1,Fornio,fornio@exxon.com,Fornio,Fornio,29,2,7,3,63.0,1,1,0,1,6,2,12,0,1,0,0,70.0,141.2,4,1,2,18,0,0,0.06896551724137931,0.2857142857142857,1,1,exxon,professional_domain
134,1660.75,1,Fralegg,fralegg@yahoo.com,Fralegg,Fralegg,15,1,11,10,17.96,1,5,0,0,6,1,5,3,2,1,0,90.0,98.8,2,1,2,16,0,0,0.06666666666666667,0.8908685968819599,1,1,yahoo,personal_domain
135,780.0,1,Franklyn Fowler,franklyn.fowler@chevron.com,Franklyn,Fowler,15,9,12,8,65.56,1,0,0,1,5,1,21,0,5,1,0,90.0,89.9,3,0,2,17,0,0,0.6,0.2593044539353264,0,0,chevron,professional_domain
136,1270.0,1,Frenken,frenken@protonmail.com,Frenken,Frenken,49,9,2,5,107.82,0,0,0,1,5,1,0,0,1,1,1,80.0,114.9,5,0,2,15,0,0,0.1836734693877551,0.1391207568169171,1,1,protonmail,personal_domain
137,2098.25,1,Galt,galt@gmail.com,Galt,Galt,28,1,4,7,58.0,1,0,0,1,4,2,9,0,1,0,0,80.0,86.4,3,0,2,16,0,0,0.03571428571428571,0.27586206896551724,1,1,gmail,personal_domain
138,3598.5,1,Garizon,garizon@yahoo.com,Garizon,Garizon,72,4,9,7,43.85,1,1,0,1,5,1,0,0,0,0,0,70.0,141.9,3,1,3,13,0,0,0.05555555555555555,0.29646522234891676,1,1,yahoo,personal_domain
139,1550.0,1,Garlan Tyrell,garlan.tyrell@gmail.com,Garlan,Tyrell,75,6,5,10,100.5,1,0,0,1,5,2,2,9,3,0,0,80.0,99.0,3,0,3,14,0,0,0.08,0.13930348258706468,1,1,gmail,personal_domain
140,1760.0,1,Garse Goodbrook,garse.goodbrook@intel.com,Garse,Goodbrook,42,5,5,6,83.29,1,0,0,1,6,1,0,0,2,1,1,80.0,145.6,6,0,3,12,0,0,0.11904761904761904,0.14407491895785807,1,1,intel,professional_domain
141,3933.0,1,Garth Tyrell,garth.tyrell@msn.com,Garth,Tyrell,246,7,10,5,146.63,0,5,0,0,5,2,4,0,0,0,0,80.0,164.1,5,0,4,12,406,0,0.028455284552845527,0.08183864147855145,1,1,msn,junk_domain
142,1654.0,1,Gendel,gendel@gmail.com,Gendel,Gendel,40,3,7,10,60.31,1,0,0,1,5,2,13,0,3,0,0,80.0,165.6,5,1,3,12,92,0,0.075,0.1989719781130824,1,1,gmail,personal_domain
143,1448.0,1,Gerald Gower,gerald.gower@gmail.com,Gerald,Gower,37,7,6,5,94.0,1,5,0,1,4,2,0,4,0,1,0,90.0,111.2,4,1,2,17,0,0,0.1891891891891892,0.18085106382978725,1,1,gmail,personal_domain
144,1490.0,1,Gorold Goodbrother,gorold.goodbrother@gmail.com,Gorold,Goodbrother,39,9,5,4,63.76,1,2,0,1,5,2,6,0,2,1,1,70.0,193.0,6,0,2,17,0,0,0.23076923076923078,0.266624843161857,1,1,gmail,personal_domain
145,1050.0,1,Gran Goodbrother,gran.goodbrother@amex.com,Gran,Goodbrother,13,6,12,3,93.6,1,3,0,1,6,2,43,3,0,0,0,90.0,125.8,4,0,2,14,0,0,0.46153846153846156,0.14957264957264957,0,0,amex,professional_domain
146,1060.0,1,Grazdan,grazdan@mcdonalds.com,Grazdan,Grazdan,14,2,11,10,26.16,1,1,0,1,6,1,13,0,8,0,0,90.0,130.2,4,0,3,15,304,0,0.14285714285714285,0.573394495412844,1,1,mcdonalds,professional_domain
147,2482.5,1,Grazdar zo Galare,grazdar.zo.galare@chevron.com,Grazdar,zo Galare,165,8,8,1,89.55,1,1,0,0,5,2,1,6,6,1,1,80.0,206.0,6,1,3,14,298,0,0.048484848484848485,0.15633724176437744,1,1,chevron,professional_domain
148,2775.0,1,Greydon Goodbrother,greydon.goodbrother@protonmail.com,Greydon,Goodbrother,58,9,8,5,180.59,1,1,0,1,5,2,0,0,5,0,0,70.0,206.4,5,2,3,11,383,0,0.15517241379310345,0.06091145689130074,1,1,protonmail,personal_domain
149,1800.0,1,Gulian,gulian@yahoo.com,Gulian,Gulian,42,7,8,7,137.5,1,4,0,1,6,2,13,0,3,1,0,80.0,179.0,4,2,3,13,360,0,0.16666666666666666,0.09454545454545454,1,1,yahoo,personal_domain
150,1979.0,1,Gulian Qorgyle,gulian.qorgyle@intel.com,Gulian,Qorgyle,53,4,8,9,122.84,1,3,0,0,6,2,0,0,1,1,0,90.0,193.5,5,1,3,13,233,0,0.07547169811320754,0.1058287202865516,1,1,intel,professional_domain
151,1395.0,1,Guthor Grimm,guthor.grimm@ge.org,Guthor,Grimm,67,7,5,7,84.42,1,0,0,1,5,1,7,8,5,0,0,90.0,162.7,8,0,3,13,0,0,0.1044776119402985,0.15399194503672115,1,1,ge,for_proft_domain
152,1690.0,1,Gwayne Gaunt,gwayne.gaunt@jnj.com,Gwayne,Gaunt,36,7,6,2,94.38,0,4,0,1,5,1,46,0,3,0,0,90.0,244.7,8,1,2,16,0,0,0.19444444444444445,0.169527442254715,0,0,jnj,professional_domain
153,1390.0,1,Gyles Grafton,gyles.grafton@exxon.com,Gyles,Grafton,35,2,7,2,92.0,1,1,0,1,6,2,1,0,2,1,0,80.0,182.4,6,0,1,18,0,0,0.05714285714285714,0.1956521739130435,1,1,exxon,professional_domain
154,1280.0,1,Halmon Paege,halmon.paege@gmail.com,Halmon,Paege,27,6,3,3,62.0,1,4,1,1,5,1,4,0,2,0,0,80.0,132.4,4,0,2,15,0,0,0.2222222222222222,0.24193548387096775,1,1,gmail,personal_domain
155,1800.0,1,Hamish the Harper,hamish.the.harper@intel.com,Hamish,the Harper,138,5,8,2,31.98,1,4,1,1,7,0,12,6,3,1,0,90.0,151.2,2,0,3,12,513,0,0.036231884057971016,0.37523452157598497,1,1,intel,professional_domain
156,1810.0,1,Harlan Grandison,harlan.grandison@yahoo.com,Harlan,Grandison,142,6,5,3,245.82,0,0,0,1,6,2,38,0,3,1,0,80.0,167.5,5,1,3,12,0,0,0.04225352112676056,0.0488162069807176,0,0,yahoo,personal_domain
157,2610.0,1,Harlan Hunter,harlan.hunter@goldmansacs.com,Harlan,Hunter,53,2,7,2,31.3,1,1,0,1,6,2,0,3,2,1,1,70.0,172.6,4,1,3,13,280,0,0.03773584905660377,0.41533546325878595,1,1,goldmansacs,professional_domain
158,1530.0,1,Harle the Huntsman,harle.the.huntsman@me.com,Harle,the Huntsman,67,2,6,8,79.03,1,2,0,1,5,1,6,0,1,0,0,80.0,103.4,4,1,3,12,40,0,0.029850746268656716,0.15184107301024927,1,1,me,junk_domain
159,1150.0,1,Harma,harma@protonmail.com,Harma,Harma,24,2,6,5,17.33,1,4,0,1,5,1,3,0,5,0,0,80.0,103.2,3,1,3,13,0,0,0.08333333333333333,0.7501442585112522,1,1,protonmail,personal_domain
160,850.0,1,Harren Half-Hoare,harren.half-hoare@amex.com,Harren,Half-Hoare,13,4,11,10,83.77,1,0,0,1,6,2,6,0,0,1,0,80.0,79.6,2,0,1,19,0,0,0.3076923076923077,0.22681150769965383,1,1,amex,professional_domain
161,1095.0,1,Harrold Hardyng,harrold.hardyng@hotmail.com,Harrold,Hardyng,13,3,11,2,67.2,1,3,0,1,5,1,0,0,3,0,0,70.0,106.8,3,1,2,17,0,0,0.23076923076923078,0.25297619047619047,1,1,hotmail,junk_domain
162,3525.0,1,Harry Strickland,harry.strickland@travelers.com,Harry,Strickland,167,5,8,7,98.6,1,1,0,1,6,2,0,0,2,0,0,70.0,219.9,7,1,3,13,1290,0,0.029940119760479042,0.13184584178498987,1,1,travelers,professional_domain
163,1660.0,1,Harwyn Plumm,harwyn.plumm@ge.org,Harwyn,Plumm,79,4,4,10,84.29,1,1,0,0,5,2,25,0,2,0,0,80.0,150.4,4,0,3,11,22,0,0.05063291139240506,0.13050183888954797,0,0,ge,for_proft_domain
164,7087.5,1,Hendry Bracken,hendry.bracken@exxon.com,Hendry,Bracken,155,1,7,9,39.0,1,0,0,1,6,1,0,6,2,1,0,90.0,169.4,5,1,4,10,302,0,0.0064516129032258064,0.2564102564102564,1,1,exxon,professional_domain
165,1485.75,1,Henk,henk@goldmansacs.com,Henk,Henk,15,1,11,2,86.77,1,1,0,1,5,2,14,0,1,1,1,90.0,64.0,3,0,2,17,0,0,0.06666666666666667,0.19592024893396337,1,1,goldmansacs,professional_domain
166,2820.0,1,Herbert Bolling,herbert.bolling@gmail.com,Herbert,Bolling,95,7,6,8,92.73,1,1,0,0,6,2,6,1,1,1,0,70.0,203.1,5,1,3,13,0,0,0.07368421052631578,0.14019195513857435,1,1,gmail,personal_domain
167,3228.0,1,Hilmar Drumm,hilmar.drumm@protonmail.com,Hilmar,Drumm,68,2,6,10,120.62,1,1,1,1,5,2,6,5,5,0,0,70.0,220.2,7,1,3,13,309,0,0.029411764705882353,0.1077764881445863,1,1,protonmail,personal_domain
168,2050.0,1,Hoarfrost Umber,hoarfrost.umber@jnj.com,Hoarfrost,Umber,53,2,4,2,105.03,0,2,0,1,5,1,25,0,5,0,0,70.0,161.0,4,2,3,13,28,0,0.03773584905660377,0.12377415976387698,0,0,jnj,professional_domain
169,930.0,1,Hod,hod@gmail.com,Hod,Hod,14,8,11,3,59.0,1,5,0,0,5,2,0,3,1,1,1,70.0,93.6,2,0,3,14,0,0,0.5714285714285714,0.23728813559322035,1,1,gmail,personal_domain
170,2790.0,1,Hoke,hoke@gmail.com,Hoke,Hoke,78,3,10,5,121.38,1,1,0,1,5,1,48,0,2,0,0,80.0,178.8,5,1,3,15,0,0,0.038461538461538464,0.1235788433020267,0,0,gmail,personal_domain
171,1520.0,1,Holger,holger@cocacola.com,Holger,Holger,65,2,4,3,94.72,1,6,0,1,6,2,0,0,0,1,0,80.0,109.7,4,0,3,14,0,0,0.03076923076923077,0.14780405405405406,1,1,cocacola,professional_domain
172,1920.0,1,Hot Pie,hot.pie@msn.com,Hot,Pie,66,3,6,2,88.6,1,1,1,0,6,1,0,3,2,0,0,80.0,139.5,5,1,3,14,218,0,0.045454545454545456,0.1580135440180587,1,1,msn,junk_domain
173,1270.0,1,Hother Umber,hother.umber@disney.com,Hother,Umber,57,7,5,8,80.1,1,0,0,1,6,1,0,0,3,0,0,90.0,150.7,5,0,2,16,0,0,0.12280701754385964,0.1997503121098627,1,1,disney,professional_domain
174,1320.0,1,Humfrey Hewett,humfrey.hewett@protonmail.com,Humfrey,Hewett,60,3,7,7,58.5,1,1,1,1,5,2,0,0,1,0,0,90.0,145.0,5,0,2,15,0,0,0.05,0.2564102564102564,1,1,protonmail,personal_domain
175,1312.0,1,Humfrey Swyft,humfrey.swyft@protonmail.com,Humfrey,Swyft,47,3,6,5,75.06,1,1,0,0,6,1,11,2,1,1,0,80.0,109.1,3,0,2,15,0,0,0.06382978723404255,0.19984012789768185,1,1,protonmail,personal_domain
176,1360.0,1,Humfrey Wagstaff,humfrey.wagstaff@travelers.com,Humfrey,Wagstaff,32,5,7,2,110.75,1,0,0,1,5,2,22,0,2,0,0,90.0,127.4,4,0,3,12,0,0,0.15625,0.10835214446952596,0,0,travelers,professional_domain
177,3300.0,1,Hunnimore,hunnimore@gmail.com,Hunnimore,Hunnimore,60,8,8,3,111.0,1,0,1,1,6,2,6,0,6,0,0,70.0,264.0,6,1,5,7,0,0,0.13333333333333333,0.06306306306306306,1,1,gmail,personal_domain
178,1910.0,1,Igon Vyrwel,igon.vyrwel@gmail.com,Igon,Vyrwel,129,6,8,5,88.5,1,1,0,0,6,1,13,0,0,0,0,70.0,171.6,5,1,3,14,0,0,0.046511627906976744,0.15819209039548024,1,1,gmail,personal_domain
179,1880.0,1,Irri,irri@protonmail.com,Irri,Irri,100,5,6,9,80.24,1,4,0,0,6,1,0,0,2,1,1,90.0,172.4,6,0,3,12,0,0,0.05,0.14955134596211367,1,1,protonmail,personal_domain
180,1745.0,1,Jack-Be-Lucky,jack-be-lucky@chevron.com,Jack-Be-Lucky,Jack-Be-Lucky,53,2,6,5,128.0,1,3,3,1,6,2,32,2,1,1,0,70.0,156.4,5,1,2,16,0,0,0.03773584905660377,0.125,0,0,chevron,professional_domain
181,2130.0,1,Janei Lannister,janei.lannister@yahoo.com,Janei,Lannister,177,7,6,10,118.99,1,1,0,1,4,1,4,6,2,1,0,80.0,166.4,5,1,3,14,67,0,0.03954802259887006,0.11765694596184553,1,1,yahoo,personal_domain
182,1670.0,1,Jaqen H'ghar,jaqen.h'ghar@merck.com,Jaqen,H'ghar,70,2,7,2,95.34,1,3,0,1,5,1,31,3,3,0,0,70.0,137.4,5,0,3,14,0,0,0.02857142857142857,0.14684287812041116,0,0,merck,professional_domain
183,760.0,1,Jaremy Rykker,jaremy.rykker@dupont.com,Jaremy,Rykker,13,5,12,2,93.0,1,7,0,1,6,1,28,3,4,1,0,80.0,78.4,3,0,3,13,0,0,0.38461538461538464,0.13978494623655913,0,0,dupont,professional_domain
184,1639.0,1,Jarl,jarl@exxon.com,Jarl,Jarl,103,4,7,9,84.25,1,1,0,1,5,1,37,3,1,0,0,70.0,148.2,5,1,3,14,170,0,0.038834951456310676,0.1661721068249258,0,0,exxon,professional_domain
185,1280.0,1,Jasper Redfort,jasper.redfort@live.com,Jasper,Redfort,56,9,5,6,91.0,1,3,0,1,5,1,3,0,7,0,0,70.0,98.4,3,1,2,16,0,0,0.16071428571428573,0.17582417582417584,1,1,live,junk_domain
186,2030.0,1,Jeor Mormont,jeor.mormont@mmm.com,Jeor,Mormont,61,1,4,9,33.0,1,1,0,0,6,1,12,0,1,0,0,80.0,92.2,3,0,2,15,0,0,0.01639344262295082,0.45454545454545453,1,1,mmm,professional_domain
187,1750.0,1,Jeyne Arryn,jeyne.arryn@boeing.com,Jeyne,Arryn,38,8,7,9,86.17,1,2,0,1,6,1,7,3,3,0,0,70.0,164.7,5,1,3,13,0,0,0.21052631578947367,0.1508645700359754,1,1,boeing,professional_domain
188,1810.0,1,Jeyne Beesbury,jeyne.beesbury@mmm.com,Jeyne,Beesbury,77,5,7,1,165.43,0,0,1,1,5,2,5,6,4,1,1,70.0,158.6,5,1,3,14,0,0,0.06493506493506493,0.08462793930967781,1,1,mmm,professional_domain
189,1160.0,1,Donnel Locke,donnel.locke@passport.com,Donnel,Locke,35,3,5,3,105.2,1,4,0,1,6,2,47,0,1,0,0,80.0,140.3,5,0,2,14,0,0,0.08571428571428572,0.13307984790874525,0,0,passport,junk_domain
190,1034.0,1,Dan,dan@passport.com,Dan,Dan,13,4,11,6,24.8,1,3,1,0,5,2,6,0,6,0,0,80.0,98.7,3,0,2,14,359,0,0.3076923076923077,0.564516129032258,1,1,passport,junk_domain
191,2512.5,1,Jeyne Poole,jeyne.poole@yahoo.com,Jeyne,Poole,54,9,9,9,100.12,1,0,0,1,6,1,37,0,1,1,1,70.0,153.4,5,1,3,13,248,0,0.16666666666666666,0.12984418697562924,0,0,yahoo,personal_domain
192,2948.75,1,Jeyne Swann,jeyne.swann@yahoo.com,Jeyne,Swann,41,1,6,6,35.0,1,0,0,0,6,2,5,0,4,0,0,70.0,135.0,4,0,3,15,259,0,0.024390243902439025,0.42857142857142855,1,1,yahoo,personal_domain
193,1470.0,1,Jeyne Westerling,jeyne.westerling@yahoo.com,Jeyne,Westerling,42,6,8,10,75.0,1,0,1,1,6,1,7,0,3,1,0,70.0,114.3,3,0,1,18,0,0,0.14285714285714285,0.24,1,1,yahoo,personal_domain
194,1650.0,1,Jhaqo,jhaqo@protonmail.com,Jhaqo,Jhaqo,78,6,5,10,100.0,0,1,0,1,6,1,7,0,3,0,0,90.0,197.7,7,1,3,12,272,0,0.07692307692307693,0.12,1,1,protonmail,personal_domain
195,665.0,1,Jhiqui,jhiqui@gmail.com,Jhiqui,Jhiqui,13,6,11,3,52.2,0,1,0,1,5,2,4,1,15,1,1,70.0,113.1,3,0,2,14,0,0,0.46153846153846156,0.2681992337164751,1,1,gmail,personal_domain
196,3945.0,1,Aegon I Targaryen,aegon.i.targaryen@yahoo.com,Aegon,I Targaryen,88,3,8,10,95.91,1,0,0,1,5,1,31,0,1,0,0,80.0,247.3,7,1,4,11,344,0,0.03409090909090909,0.1146908560108435,0,0,yahoo,personal_domain
197,1490.0,1,Aegon IV Targaryen,aegon.iv.targaryen@boeing.com,Aegon,IV Targaryen,38,5,5,5,76.69,0,1,0,1,6,2,11,0,6,0,0,70.0,88.3,3,1,3,13,0,0,0.13157894736842105,0.1695136262876516,1,1,boeing,professional_domain
198,3330.0,1,Aegon Targaryen (son of Aenys I),aegon.targaryen.(son.of.aenys.i)@gmail.com,Aegon,Targaryen ,269,8,7,5,114.55,1,5,0,1,5,2,0,0,0,0,0,80.0,278.7,6,2,5,9,23,0,0.02973977695167286,0.0785683107813182,1,1,gmail,personal_domain
199,1440.0,1,Aegon Targaryen (son of Jaehaerys I),aegon.targaryen.(son.of.jaehaerys.i)@yahoo.com,Aegon,Targaryen ,46,4,7,10,85.0,1,0,0,1,6,1,42,1,4,1,0,70.0,202.0,8,2,3,12,320,0,0.08695652173913043,0.1411764705882353,0,0,yahoo,personal_domain
200,849.0,1,Aemon Estermont,aemon.estermont@merck.com,Aemon,Estermont,14,2,11,1,132.6,1,1,1,1,6,1,8,0,4,0,0,80.0,172.8,8,0,1,17,144,0,0.14285714285714285,0.12820512820512822,1,1,merck,professional_domain
201,3900.0,1,Aerion Targaryen,aerion.targaryen@live.com,Aerion,Targaryen,68,7,10,5,113.5,1,0,0,1,6,2,7,0,1,0,0,70.0,215.3,6,2,4,11,204,0,0.10294117647058823,0.09691629955947137,1,1,live,junk_domain
202,2060.0,1,Aladale Wynch,aladale.wynch@disney.com,Aladale,Wynch,88,2,9,1,195.32,1,0,1,1,6,1,14,0,1,0,0,80.0,122.6,2,1,3,13,0,0,0.022727272727272728,0.06655744419414295,1,1,disney,professional_domain
